cohort,architecture,threshold_set,label_key,diagnosis,threshold,threshold_attainable,records,positives,negatives,prevalence,tp,fp,tn,fn,sensitivity,specificity,ppv,npv,alerts_per_1000_records,alerts_per_true_positive,records_screened_per_true_positive,missed_cases_per_1000_records,sensitivity_lower_95,sensitivity_upper_95,specificity_lower_95,specificity_upper_95
chapman_shaoxing,s4d,registered_f1,284470004|63593006,premature atrial contraction / supraventricular premature beats,0.08699574321508408,True,10247,258,9989,0.02517810090758271,103,664,9325,155,0.3992248062015504,0.9335268795675242,0.13428943937418514,0.9836497890295358,74.85117595393774,7.446601941747573,99.48543689320388,15.126378452229922,0.33953450721598616,0.45833745059288533,0.9285569562982918,0.9383773346693386
chapman_shaoxing,s4d,validation_sensitivity_90,284470004|63593006,premature atrial contraction / supraventricular premature beats,0.006787722464650869,True,10247,258,9989,0.02517810090758271,246,5766,4223,12,0.9534883720930233,0.42276504154570027,0.04091816367265469,0.9971664698937426,586.708304869718,24.4390243902439,41.65447154471545,1.1710744608178003,,,,
chapman_shaoxing,s4d,registered_f1,164917005,qwave abnormal,0.09135571743051212,True,10247,235,10012,0.02293354152434859,73,396,9616,162,0.31063829787234043,0.9604474630443468,0.15565031982942432,0.9834321947228472,45.769493510295696,6.424657534246576,140.36986301369862,15.809505221040304,0.2542290121822034,0.37200232558139534,0.9567518977227327,0.9641785145922916
chapman_shaoxing,s4d,validation_sensitivity_90,164917005,qwave abnormal,0.013988303020596504,True,10247,235,10012,0.02293354152434859,168,2141,7871,67,0.7148936170212766,0.7861566120655213,0.07275877003031615,0.9915595867976821,225.33424416902508,13.744047619047619,60.99404761904762,6.538499072899385,,,,
chapman_shaoxing,s4d,registered_f1,47665007,right axis deviation,0.4843650857607524,True,10247,215,10032,0.02098175075631892,114,127,9905,101,0.5302325581395348,0.9873405103668261,0.4730290456431535,0.9899060563661803,23.51907875475749,2.1140350877192984,89.8859649122807,9.85654337854982,0.4641110608215871,0.5922376110063037,0.9850535827749911,0.9895231015508897
chapman_shaoxing,s4d,validation_sensitivity_90,47665007,right axis deviation,0.038587674498558044,True,10247,215,10032,0.02098175075631892,189,711,9321,26,0.8790697674418605,0.9291267942583732,0.21,0.9972183588317107,87.83058456133503,4.761904761904762,54.216931216931215,2.5373279984385673,,,,
chapman_shaoxing,s4d,registered_f1,426177001,sinus bradycardia,0.37229103843371075,True,10247,3889,6358,0.3795257148433688,469,1,6357,3420,0.12059655438416045,0.9998427178357974,0.997872340425532,0.6501994476833385,45.86708304869718,1.0021321961620469,21.84861407249467,333.7562213330731,0.1099430271906,0.13089054084686674,0.999523505096217,1.0
chapman_shaoxing,s4d,validation_sensitivity_90,426177001,sinus bradycardia,0.05472344160079956,True,10247,3889,6358,0.3795257148433688,1783,62,6296,2106,0.4584726150681409,0.9902485058194401,0.9663956639566396,0.7493453939538205,180.0526983507368,1.0347728547392037,5.747055524397084,205.52356787352394,,,,
chapman_shaoxing,s4d,registered_f1,427084000,sinus tachycardia,0.4575389226277669,True,10247,1568,8679,0.15302039621352592,1319,68,8611,249,0.8411989795918368,0.9921649959672774,0.9509733237202596,0.9718961625282168,135.35668976285743,1.0515542077331312,7.768764215314632,24.299795061969355,0.8223760141358011,0.8592178684639097,0.9902942061428847,0.9939954849964475
chapman_shaoxing,s4d,validation_sensitivity_90,427084000,sinus tachycardia,0.29129886627197266,True,10247,1568,8679,0.15302039621352592,1423,161,8518,145,0.9075255102040817,0.9814494757460537,0.8983585858585859,0.9832621493708876,154.58182882794964,1.113141250878426,7.20098383696416,14.150483068215088,,,,
chapman_shaoxing,s4d,registered_f1,164934002,t wave abnormal,0.2709185431400935,True,10247,1876,8371,0.18307797404118278,794,877,7494,1082,0.4232409381663113,0.895233544379405,0.47516457211250746,0.8738339552238806,163.0721186688787,2.104534005037783,12.905541561712846,105.591880550405,0.401209059111048,0.4440925590916159,0.8885546811275494,0.9015692636076978
chapman_shaoxing,s4d,validation_sensitivity_90,164934002,t wave abnormal,0.059640076011419296,True,10247,1876,8371,0.18307797404118278,1319,2518,5853,557,0.7030916844349681,0.69919961772787,0.34375814438363306,0.9131045241809672,374.45105884649166,2.909021986353298,7.768764215314632,54.357372889626234,,,,
chapman_shaoxing,s4d,registered_f1,59931005,t wave inversion,0.15451858441034952,True,10247,157,10090,0.015321557529032888,42,331,9759,115,0.267515923566879,0.967195242814668,0.1126005361930295,0.9883532509621228,36.4008978237533,8.880952380952381,243.97619047619048,11.222796916170587,0.19631610623592452,0.3391001803020057,0.9637028573727195,0.9706756562861784
chapman_shaoxing,s4d,validation_sensitivity_90,59931005,t wave inversion,0.012925218790769577,True,10247,157,10090,0.015321557529032888,117,1756,8334,40,0.7452229299363057,0.8259663032705649,0.062466631073144686,0.9952233102459995,182.78520542597835,16.00854700854701,87.58119658119658,3.9035815360593342,,,,
ningbo,xresnet1d101,registered_f1,733534002|164909002,complete left bundle branch block / left bundle branch block,0.1104494792719682,True,34905,248,34657,0.007104999283770234,221,191,34466,27,0.8911290322580645,0.9944888478518048,0.5364077669902912,0.9992172324819528,11.803466552069905,1.8642533936651584,157.94117647058823,0.7735281478298238,0.8538438735177866,0.9285714285714286,0.9936469879868622,0.995269972108606
ningbo,xresnet1d101,validation_sensitivity_90,733534002|164909002,complete left bundle branch block / left bundle branch block,0.14095604419708252,True,34905,248,34657,0.007104999283770234,215,161,34496,33,0.8669354838709677,0.9953544738436679,0.5718085106382979,0.9990442816183498,10.772095688296806,1.7488372093023257,162.34883720930233,0.9454232917920069,,,,
ningbo,xresnet1d101,registered_f1,713427006|59118001,complete right bundle branch block / right bundle branch block,0.3530633548895518,True,34905,1291,33614,0.03698610514252972,1061,101,33513,230,0.8218435321456236,0.996995299577557,0.9130808950086059,0.9931837714488931,33.29035954734279,1.0951932139491045,32.89820923656927,6.589313851883684,0.79999238385377,0.8429127984084881,0.996396959740891,0.9975623041588899
ningbo,xresnet1d101,validation_sensitivity_90,713427006|59118001,complete right bundle branch block / right bundle branch block,0.22424593567848206,True,34905,1291,33614,0.03698610514252972,1141,143,33471,150,0.8838109992254066,0.9957458201939668,0.8886292834890965,0.9955385027215133,36.785560807907174,1.1253286590709903,30.591586327782647,4.297378599054577,,,,
ningbo,xresnet1d101,registered_f1,270492004,1st degree av block,0.3855339288711548,True,34905,893,34012,0.025583727259704914,354,135,33877,539,0.3964165733482643,0.9960308126543573,0.7239263803680982,0.984338679683868,14.00945423291792,1.38135593220339,98.60169491525424,15.441913765936112,0.36474369126808154,0.4311517551496288,0.9953519842320477,0.9967119621911686
ningbo,xresnet1d101,validation_sensitivity_90,270492004,1st degree av block,0.03383258357644081,True,34905,893,34012,0.025583727259704914,788,2091,31921,105,0.8824188129899216,0.9385216982241562,0.27370614796804443,0.9967214138512459,82.4810199111875,3.6535532994923856,44.295685279187815,3.008165019338204,,,,
ningbo,xresnet1d101,registered_f1,39732003,left axis deviation,0.3978004455566406,True,34905,1163,33742,0.03331900873800315,993,2665,31077,170,0.8538263112639725,0.9210183154525518,0.2714598141060689,0.9945594777098602,104.79873943561094,3.6837865055387713,35.151057401812686,4.870362412261853,0.8330391251416817,0.8736751441324159,0.918078576949134,0.9239417802371024
ningbo,xresnet1d101,validation_sensitivity_90,39732003,left axis deviation,0.23052160441875458,True,34905,1163,33742,0.03331900873800315,1092,3850,29892,71,0.938950988822012,0.8858988797344556,0.22096317280453256,0.997630410840036,141.58430024351813,4.5256410256410255,31.964285714285715,2.034092536885833,,,,
ningbo,xresnet1d101,registered_f1,698252002,nonspecific intraventricular conduction disorder,0.24984336892763773,True,34905,536,34369,0.01535596619395502,9,392,33977,527,0.016791044776119403,0.988594372835986,0.022443890274314215,0.984726408532344,11.488325454805901,44.55555555555556,3878.3333333333335,15.098123478011747,0.006896551724137931,0.029130480127427163,0.9874966196885626,0.9896946606498975
ningbo,xresnet1d101,validation_sensitivity_90,698252002,nonspecific intraventricular conduction disorder,0.010655773803591728,True,34905,536,34369,0.01535596619395502,256,15191,19178,280,0.47761194029850745,0.558002851406791,0.016572797306920437,0.9856100318635008,442.5440481306403,60.33984375,136.34765625,8.021773384901877,,,,
ningbo,xresnet1d101,registered_f1,426783006,sinus rhythm,0.5494364003340403,True,34905,6299,28606,0.18046125196963186,6115,16622,11984,184,0.9707890141292269,0.41893309095993847,0.268944891586401,0.9848783694937541,651.3966480446927,3.7182338511856092,5.708094848732625,5.271451081506948,0.9666978216719717,0.9748022423934591,0.4132380900828064,0.42457780329700384
ningbo,xresnet1d101,validation_sensitivity_90,426783006,sinus rhythm,0.8731671571731567,True,34905,6299,28606,0.18046125196963186,5827,13146,15460,472,0.9250674710271471,0.5404460602670769,0.30712064512728615,0.9703740898819985,543.5610943990832,3.2560494250900978,5.99021795091814,13.522417991691734,,,,
ningbo,xresnet1d101,registered_f1,284470004|63593006,premature atrial contraction / supraventricular premature beats,0.10775382816791534,True,34905,1063,33842,0.030454089671966767,405,1184,32658,658,0.380997177798683,0.9650138880680811,0.2548772813089994,0.980249729859527,45.523563959318146,3.9234567901234567,86.18518518518519,18.85116745451941,0.35185050210560415,0.4098849817363941,0.962951764076322,0.9669426921554869
ningbo,xresnet1d101,validation_sensitivity_90,284470004|63593006,premature atrial contraction / supraventricular premature beats,0.028317920863628387,True,34905,1063,33842,0.030454089671966767,909,9862,23980,154,0.8551269990592663,0.7085869629454524,0.08439327824714511,0.9936189608021878,308.58043260277896,11.84928492849285,38.399339933993396,4.411975361696032,,,,
ningbo,xresnet1d101,registered_f1,164917005,qwave abnormal,0.20258216311534247,True,34905,828,34077,0.023721529866781263,110,231,33846,718,0.13285024154589373,0.9932212342635796,0.3225806451612903,0.9792269413262353,9.769374015184072,3.1,317.3181818181818,20.570118894141242,0.10977006450806834,0.15688626573383846,0.9923065806210839,0.9941003364879173
ningbo,xresnet1d101,validation_sensitivity_90,164917005,qwave abnormal,0.012685593217611313,True,34905,828,34077,0.023721529866781263,630,8760,25317,198,0.7608695652173914,0.7429351175279514,0.0670926517571885,0.9922398589065256,269.0159003008165,14.904761904761905,55.404761904761905,5.672539750752041,,,,
ningbo,xresnet1d101,registered_f1,47665007,right axis deviation,0.17966051896413168,True,34905,638,34267,0.018278183641312132,444,1195,33072,194,0.6959247648902821,0.9651267983774476,0.2708968883465528,0.994168219804004,46.95602349233634,3.6914414414414414,78.61486486486487,5.557942988110586,0.6597067853974824,0.7312041614906831,0.963179221226928,0.967040147101345
ningbo,xresnet1d101,validation_sensitivity_90,47665007,right axis deviation,0.021505795419216156,True,34905,638,34267,0.018278183641312132,568,2616,31651,70,0.890282131661442,0.9236583301718855,0.17839195979899497,0.9977932599854986,91.21902306259848,5.605633802816901,61.45246478873239,2.0054433462254693,,,,
ningbo,xresnet1d101,registered_f1,426177001,sinus bradycardia,0.4070141911506653,True,34905,12670,22235,0.3629852456668099,1116,22,22213,11554,0.08808208366219417,0.9990105689228693,0.9806678383128296,0.6578316107442177,32.602778971494054,1.0197132616487454,31.276881720430108,331.01274888984386,0.0829549530573278,0.0931594676903576,0.9985591215924674,0.9994156535182372
ningbo,xresnet1d101,validation_sensitivity_90,426177001,sinus bradycardia,0.038722556084394455,True,34905,12670,22235,0.3629852456668099,6450,461,21774,6220,0.5090765588003157,0.979266921520126,0.9332947475039791,0.777809530613703,197.99455665377454,1.0714728682170542,5.411627906976745,178.1979659074631,,,,
ningbo,xresnet1d101,registered_f1,427084000,sinus tachycardia,0.4097171127796173,True,34905,5687,29218,0.16292794728548918,4334,107,29111,1353,0.7620889748549323,0.996337873913341,0.975906327403738,0.9555869222689075,127.23105572267583,1.024688509460083,8.05376095985233,38.76235496347228,0.7513965889119667,0.7731327769234012,0.9956443116489722,0.9970212084513143
ningbo,xresnet1d101,validation_sensitivity_90,427084000,sinus tachycardia,0.3075614273548126,True,34905,5687,29218,0.16292794728548918,4602,184,29034,1085,0.8092139968348866,0.9937025121500445,0.9615545340576682,0.9639762276303994,137.11502650050136,1.0399826162538026,7.584745762711864,31.08437186649477,,,,
ningbo,xresnet1d101,registered_f1,164934002,t wave abnormal,0.3178183635075887,True,34905,5167,29738,0.1480303681421,2411,3595,26143,2756,0.46661505709309076,0.8791109018763871,0.40143190143190144,0.9046333783175888,172.06703910614524,2.4910825383658235,14.477395271671506,78.95716945996276,0.4528972985279253,0.4805136378885625,0.8755255121235583,0.882849858924695
ningbo,xresnet1d101,validation_sensitivity_90,164934002,t wave abnormal,0.11323405802249908,True,34905,5167,29738,0.1480303681421,3519,8000,21738,1648,0.6810528353009483,0.7309839262895959,0.30549526868651794,0.9295304883263491,330.01002721673115,3.2733731173628873,9.919011082693947,47.21386620827962,,,,
ningbo,xresnet1d101,registered_f1,59931005,t wave inversion,0.2626289228598277,True,34905,2720,32185,0.07792579859618966,238,127,32058,2482,0.0875,0.9960540624514526,0.6520547945205479,0.9281412854661262,10.456954591032803,1.5336134453781514,146.6596638655462,71.10729121902307,0.07697985615039929,0.09809665980930828,0.9953686253252229,0.9967388316628426
ningbo,xresnet1d101,validation_sensitivity_90,59931005,t wave inversion,0.008624532260000706,True,34905,2720,32185,0.07792579859618966,2003,5727,26458,717,0.7363970588235295,0.8220599658225881,0.2591203104786546,0.9736154553817847,221.45824380461252,3.8592111832251623,17.426360459311034,20.541469703480878,,,,
ningbo,s4d,registered_f1,733534002|164909002,complete left bundle branch block / left bundle branch block,0.3607633610566457,True,34905,248,34657,0.007104999283770234,216,128,34529,32,0.8709677419354839,0.9963066624347173,0.627906976744186,0.999074100865137,9.855321587165163,1.5925925925925926,161.59722222222223,0.916774101131643,0.8269192913385827,0.9109401528013582,0.9956447594680965,0.9969148483671975
ningbo,s4d,validation_sensitivity_90,733534002|164909002,complete left bundle branch block / left bundle branch block,0.17419558763504028,True,34905,248,34657,0.007104999283770234,229,215,34442,19,0.9233870967741935,0.9937963470583143,0.5157657657657657,0.9994486520994748,12.720240653201547,1.9388646288209608,152.4235807860262,0.544334622546913,,,,
ningbo,s4d,registered_f1,713427006|59118001,complete right bundle branch block / right bundle branch block,0.2751598233977954,True,34905,1291,33614,0.03698610514252972,1066,171,33443,225,0.82571649883811,0.99491283393824,0.8617623282134196,0.9933170963526197,35.43904884687007,1.1604127579737336,32.74390243902439,6.446067898581865,0.804838270706868,0.8457836789334208,0.994141425104641,0.9956530346988747
ningbo,s4d,validation_sensitivity_90,713427006|59118001,complete right bundle branch block / right bundle branch block,0.16629035770893097,True,34905,1291,33614,0.03698610514252972,1139,258,33356,152,0.8822618125484121,0.9923246266436604,0.8153185397279885,0.9954637698460069,40.02291935252829,1.2265144863915716,30.645302897278313,4.354676980375304,,,,
ningbo,s4d,registered_f1,270492004,1st degree av block,0.29119457801183063,True,34905,893,34012,0.025583727259704914,363,217,33795,530,0.406494960806271,0.9936198988592262,0.6258620689655172,0.9845593590677348,16.61653058301103,1.5977961432506886,96.15702479338843,15.184071049992838,0.3749895484949833,0.43899657924743446,0.9927668332843281,0.9944733759253042
ningbo,s4d,validation_sensitivity_90,270492004,1st degree av block,0.03462343290448189,True,34905,893,34012,0.025583727259704914,769,3230,30782,124,0.8611422172452408,0.9050335175820299,0.19229807451862965,0.9959878340775254,114.56811345079501,5.200260078023407,45.390117035110535,3.5524996418851167,,,,
ningbo,s4d,registered_f1,39732003,left axis deviation,0.377063512802124,True,34905,1163,33742,0.03331900873800315,1017,3231,30511,146,0.8744625967325881,0.904243968940786,0.23940677966101695,0.9952376292526992,121.70176192522561,4.176991150442478,34.32153392330383,4.182781836413121,0.854638966077475,0.8922420346625124,0.9011018315883602,0.907378591872519
ningbo,s4d,validation_sensitivity_90,39732003,left axis deviation,0.24347727000713348,True,34905,1163,33742,0.03331900873800315,1071,4327,29415,92,0.9208942390369733,0.8717621954833739,0.19840681733975546,0.9968820957738842,154.64833118464404,5.040149393090569,32.59103641456583,2.635725540753474,,,,
ningbo,s4d,registered_f1,698252002,nonspecific intraventricular conduction disorder,0.20667148878177008,True,34905,536,34369,0.01535596619395502,10,464,33905,526,0.018656716417910446,0.9864994617242282,0.02109704641350211,0.9847230693270599,13.579716373012463,47.4,3490.5,15.069474287351383,0.007619047619047619,0.03079788682248471,0.9852648057170119,0.9877102203016458
ningbo,s4d,validation_sensitivity_90,698252002,nonspecific intraventricular conduction disorder,0.011922342702746391,True,34905,536,34369,0.01535596619395502,300,13068,21301,236,0.5597014925373134,0.6197736332159796,0.02244165170556553,0.9890421135719923,382.9823807477439,44.56,116.35,6.761208995845867,,,,
ningbo,s4d,registered_f1,426783006,sinus rhythm,0.6555981089671453,True,34905,6299,28606,0.18046125196963186,6101,16576,12030,198,0.9685664391173202,0.4205411452142907,0.2690391145213212,0.9838076545632973,649.6776966050709,3.7169316505490904,5.721193247008687,5.672539750752041,0.9642910261700189,0.9727103770489288,0.41465963019409424,0.42622271133267436
ningbo,s4d,validation_sensitivity_90,426783006,sinus rhythm,0.9225329160690308,True,34905,6299,28606,0.18046125196963186,5812,12527,16079,487,0.9226861406572472,0.5620848772984689,0.31692022465783304,0.9706024387299288,525.3975075204125,3.1553682037164488,6.005677907777013,13.952155851597192,,,,
ningbo,s4d,registered_f1,284470004|63593006,premature atrial contraction / supraventricular premature beats,0.08699574321508408,True,34905,1063,33842,0.030454089671966767,462,2192,31650,601,0.43461900282220134,0.9352284143963123,0.17407686510926904,0.9813649189172429,76.03495201260564,5.744588744588745,75.55194805194805,17.21816358687867,0.4050985510873501,0.46250086725254397,0.9327270791312883,0.9377677434396184
ningbo,s4d,validation_sensitivity_90,284470004|63593006,premature atrial contraction / supraventricular premature beats,0.006787722464650869,True,34905,1063,33842,0.030454089671966767,1008,20062,13780,55,0.9482596425211665,0.4071863365049347,0.04784053156146179,0.9960245753523672,603.6384472138662,20.90277777777778,34.62797619047619,1.5757054863200115,,,,
ningbo,s4d,registered_f1,164917005,qwave abnormal,0.09135571743051212,True,34905,828,34077,0.023721529866781263,267,1313,32764,561,0.322463768115942,0.961469612935411,0.1689873417721519,0.983165791447862,45.26572124337488,5.917602996254682,130.73033707865167,16.072195960464118,0.2920463762087969,0.35462862665137423,0.9594691094485942,0.9635296936429274
ningbo,s4d,validation_sensitivity_90,164917005,qwave abnormal,0.013988303020596504,True,34905,828,34077,0.023721529866781263,578,7468,26609,250,0.6980676328502415,0.7808492531619567,0.07183693760874969,0.9906921329908038,230.5113880532875,13.920415224913494,60.38927335640138,7.1622976650909616,,,,
ningbo,s4d,registered_f1,47665007,right axis deviation,0.4843650857607524,True,34905,638,34267,0.018278183641312132,303,686,33581,335,0.47492163009404387,0.97998073948697,0.3063700707785642,0.9901226559735818,28.334049563099843,3.264026402640264,115.1980198019802,9.597478871221888,0.43431221020092736,0.5147099097855103,0.9785394829828927,0.9814619914404271
ningbo,s4d,validation_sensitivity_90,47665007,right axis deviation,0.038587674498558044,True,34905,638,34267,0.018278183641312132,579,3138,31129,59,0.9075235109717869,0.9084250153208626,0.15577078288942695,0.998108246761575,106.48904168457241,6.419689119170984,60.284974093264246,1.6903022489614667,,,,
ningbo,s4d,registered_f1,426177001,sinus bradycardia,0.37229103843371075,True,34905,12670,22235,0.3629852456668099,1399,48,22187,11271,0.11041831097079716,0.9978412412862604,0.9668279198341396,0.663129894195708,41.45537888554648,1.0343102215868478,24.949964260185848,322.9050279329609,0.10483141521035545,0.11608779947331752,0.9972046447711086,0.9984633480256082
ningbo,s4d,validation_sensitivity_90,426177001,sinus bradycardia,0.05472344160079956,True,34905,12670,22235,0.3629852456668099,5769,429,21806,6901,0.455327545382794,0.9807060939959523,0.930784123910939,0.7596056710906748,177.56768371293512,1.0743629745189807,6.050442017680707,197.70806474717088,,,,
ningbo,s4d,registered_f1,427084000,sinus tachycardia,0.4575389226277669,True,34905,5687,29218,0.16292794728548918,4261,199,29019,1426,0.7492526815544224,0.9931891299883633,0.9553811659192825,0.9531614386598785,127.77539034522275,1.0467026519596339,8.19173902839709,40.85374588167884,0.7383580255395018,0.7604597760380383,0.9922200791838673,0.9941331518502314
ningbo,s4d,validation_sensitivity_90,427084000,sinus tachycardia,0.29129886627197266,True,34905,5687,29218,0.16292794728548918,4691,408,28810,996,0.8248637242834534,0.9860360052022725,0.9199843106491469,0.9665839092800107,146.08222317719523,1.086975058622895,7.440844169686634,28.534593897722388,,,,
ningbo,s4d,registered_f1,164934002,t wave abnormal,0.2709185431400935,True,34905,5167,29738,0.1480303681421,2407,3552,26186,2760,0.4658409134894523,0.8805568632725805,0.40392683336130225,0.9046500380017964,170.72052714510815,2.475695886996261,14.501454092230993,79.07176622260421,0.45271499029572276,0.4793885930159515,0.8769826753845562,0.8841474094836808
ningbo,s4d,validation_sensitivity_90,164934002,t wave abnormal,0.059640076011419296,True,34905,5167,29738,0.1480303681421,3830,9460,20278,1337,0.7412425004838398,0.681888492837447,0.28818660647103084,0.9381448068470969,380.7477438762355,3.4699738903394257,9.113577023498694,38.30396791290646,,,,
ningbo,s4d,registered_f1,59931005,t wave inversion,0.15451858441034952,True,34905,2720,32185,0.07792579859618966,578,645,31540,2142,0.2125,0.9799596085132826,0.47260834014717906,0.9364052015913544,35.03796017762498,2.115916955017301,60.38927335640138,61.36656639449936,0.19755620868341453,0.22859295775564034,0.9783650274819615,0.9815001812731282
ningbo,s4d,validation_sensitivity_90,59931005,t wave inversion,0.012925218790769577,True,34905,2720,32185,0.07792579859618966,1914,4716,27469,806,0.7036764705882353,0.8534721143389777,0.28868778280542984,0.9714942528735632,189.9441340782123,3.4639498432601883,18.23667711598746,23.09124767225326,,,,
