cohort,architecture,calibration,label_key,bin,lower,upper,count,mean_probability,observed_frequency
chapman_shaoxing,s4d,uncalibrated,39732003,7,0.4,0.4666666666666667,118,0.43550564474978687,0.09322033898305085
chapman_shaoxing,s4d,uncalibrated,39732003,8,0.4666666666666667,0.5333333333333333,127,0.4996387599490759,0.16535433070866143
chapman_shaoxing,s4d,uncalibrated,39732003,9,0.5333333333333333,0.6,91,0.5700158692978241,0.10989010989010989
chapman_shaoxing,s4d,uncalibrated,39732003,10,0.6,0.6666666666666666,113,0.6353413061758059,0.25663716814159293
chapman_shaoxing,s4d,uncalibrated,39732003,11,0.6666666666666666,0.7333333333333333,99,0.7005761548726246,0.20202020202020202
chapman_shaoxing,s4d,uncalibrated,39732003,12,0.7333333333333333,0.8,125,0.7679670591354371,0.32
chapman_shaoxing,s4d,uncalibrated,39732003,13,0.8,0.8666666666666667,106,0.8332032313886678,0.25471698113207547
chapman_shaoxing,s4d,uncalibrated,39732003,14,0.8666666666666667,0.9333333333333333,157,0.9015185259709693,0.3885350318471338
chapman_shaoxing,s4d,uncalibrated,39732003,15,0.9333333333333333,1.0,257,0.9711303177510718,0.41245136186770426
chapman_shaoxing,s4d,uncalibrated,698252002,1,0.0,0.06666666666666667,9604,0.0123016782702415,0.016451478550603915
chapman_shaoxing,s4d,uncalibrated,698252002,2,0.06666666666666667,0.13333333333333333,371,0.09377380285783599,0.10242587601078167
chapman_shaoxing,s4d,uncalibrated,698252002,3,0.13333333333333333,0.2,125,0.16130229580402375,0.088
chapman_shaoxing,s4d,uncalibrated,698252002,4,0.2,0.26666666666666666,58,0.22931232894289083,0.1206896551724138
chapman_shaoxing,s4d,uncalibrated,698252002,5,0.26666666666666666,0.3333333333333333,27,0.3022598359319899,0.1111111111111111
chapman_shaoxing,s4d,uncalibrated,698252002,6,0.3333333333333333,0.4,27,0.3618843643753617,0.2222222222222222
chapman_shaoxing,s4d,uncalibrated,698252002,7,0.4,0.4666666666666667,14,0.4238975090639932,0.2857142857142857
chapman_shaoxing,s4d,uncalibrated,698252002,8,0.4666666666666667,0.5333333333333333,9,0.4860753019650777,0.4444444444444444
chapman_shaoxing,s4d,uncalibrated,698252002,9,0.5333333333333333,0.6,2,0.5845141708850861,1.0
chapman_shaoxing,s4d,uncalibrated,698252002,10,0.6,0.6666666666666666,4,0.6416196078062057,0.25
chapman_shaoxing,s4d,uncalibrated,698252002,11,0.6666666666666666,0.7333333333333333,5,0.690195620059967,0.2
chapman_shaoxing,s4d,uncalibrated,698252002,12,0.7333333333333333,0.8,1,0.7497539520263672,0.0
chapman_shaoxing,s4d,uncalibrated,698252002,13,0.8,0.8666666666666667,0,,
chapman_shaoxing,s4d,uncalibrated,698252002,14,0.8666666666666667,0.9333333333333333,0,,
chapman_shaoxing,s4d,uncalibrated,698252002,15,0.9333333333333333,1.0,0,,
chapman_shaoxing,s4d,uncalibrated,426783006,1,0.0,0.06666666666666667,1619,0.0192798615492667,0.0006176652254478073
chapman_shaoxing,s4d,uncalibrated,426783006,2,0.06666666666666667,0.13333333333333333,493,0.0984224866448503,0.0
chapman_shaoxing,s4d,uncalibrated,426783006,3,0.13333333333333333,0.2,344,0.1656338848000349,0.0
chapman_shaoxing,s4d,uncalibrated,426783006,4,0.2,0.26666666666666666,303,0.23295367516503476,0.0033003300330033004
chapman_shaoxing,s4d,uncalibrated,426783006,5,0.26666666666666666,0.3333333333333333,236,0.298467843840688,0.00423728813559322
chapman_shaoxing,s4d,uncalibrated,426783006,6,0.3333333333333333,0.4,203,0.36320417370702246,0.0049261083743842365
chapman_shaoxing,s4d,uncalibrated,426783006,7,0.4,0.4666666666666667,178,0.43208032930165197,0.011235955056179775
chapman_shaoxing,s4d,uncalibrated,426783006,8,0.4666666666666667,0.5333333333333333,186,0.5011065099188077,0.016129032258064516
chapman_shaoxing,s4d,uncalibrated,426783006,9,0.5333333333333333,0.6,183,0.5665098454782872,0.03278688524590164
chapman_shaoxing,s4d,uncalibrated,426783006,10,0.6,0.6666666666666666,177,0.6312983120228611,0.022598870056497175
chapman_shaoxing,s4d,uncalibrated,426783006,11,0.6666666666666666,0.7333333333333333,180,0.7003047886821959,0.0
chapman_shaoxing,s4d,uncalibrated,426783006,12,0.7333333333333333,0.8,233,0.7671954629247281,0.04291845493562232
chapman_shaoxing,s4d,uncalibrated,426783006,13,0.8,0.8666666666666667,311,0.8349396739741997,0.0707395498392283
chapman_shaoxing,s4d,uncalibrated,426783006,14,0.8666666666666667,0.9333333333333333,571,0.9053746754150257,0.07880910683012259
chapman_shaoxing,s4d,uncalibrated,426783006,15,0.9333333333333333,1.0,5030,0.9858790836324749,0.34393638170974156
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,1,0.0,0.06666666666666667,9157,0.013791454800555008,0.014415201485202577
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,2,0.06666666666666667,0.13333333333333333,703,0.09253127562414701,0.09103840682788052
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,3,0.13333333333333333,0.2,217,0.16145964571133187,0.15207373271889402
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,4,0.2,0.26666666666666666,92,0.23021223979151767,0.15217391304347827
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,5,0.26666666666666666,0.3333333333333333,43,0.30024074468501777,0.18604651162790697
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,6,0.3333333333333333,0.4,25,0.36099300503730775,0.16
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,7,0.4,0.4666666666666667,5,0.42960052490234374,0.2
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,8,0.4666666666666667,0.5333333333333333,3,0.4989134867986043,0.6666666666666666
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,9,0.5333333333333333,0.6,1,0.5590259432792664,0.0
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,10,0.6,0.6666666666666666,1,0.6660938858985901,0.0
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,11,0.6666666666666666,0.7333333333333333,0,,
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,12,0.7333333333333333,0.8,0,,
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,13,0.8,0.8666666666666667,0,,
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,14,0.8666666666666667,0.9333333333333333,0,,
chapman_shaoxing,s4d,uncalibrated,284470004|63593006,15,0.9333333333333333,1.0,0,,
chapman_shaoxing,s4d,uncalibrated,164917005,1,0.0,0.06666666666666667,9572,0.007829867034563676,0.015879648976180525
chapman_shaoxing,s4d,uncalibrated,164917005,2,0.06666666666666667,0.13333333333333333,381,0.0914731909596701,0.07611548556430446
chapman_shaoxing,s4d,uncalibrated,164917005,3,0.13333333333333333,0.2,141,0.16470829223064667,0.11347517730496454
chapman_shaoxing,s4d,uncalibrated,164917005,4,0.2,0.26666666666666666,64,0.22811108827590942,0.203125
chapman_shaoxing,s4d,uncalibrated,164917005,5,0.26666666666666666,0.3333333333333333,33,0.289120718385234,0.24242424242424243
chapman_shaoxing,s4d,uncalibrated,164917005,6,0.3333333333333333,0.4,28,0.3646138736179897,0.17857142857142858
chapman_shaoxing,s4d,uncalibrated,164917005,7,0.4,0.4666666666666667,12,0.4350143298506737,0.4166666666666667
chapman_shaoxing,s4d,uncalibrated,164917005,8,0.4666666666666667,0.5333333333333333,8,0.49584050104022026,0.375
chapman_shaoxing,s4d,uncalibrated,164917005,9,0.5333333333333333,0.6,3,0.5803773601849874,0.3333333333333333
chapman_shaoxing,s4d,uncalibrated,164917005,10,0.6,0.6666666666666666,3,0.6216012040774027,0.3333333333333333
chapman_shaoxing,s4d,uncalibrated,164917005,11,0.6666666666666666,0.7333333333333333,1,0.6979119181632996,1.0
chapman_shaoxing,s4d,uncalibrated,164917005,12,0.7333333333333333,0.8,1,0.7651429176330566,1.0
chapman_shaoxing,s4d,uncalibrated,164917005,13,0.8,0.8666666666666667,0,,
chapman_shaoxing,s4d,uncalibrated,164917005,14,0.8666666666666667,0.9333333333333333,0,,
chapman_shaoxing,s4d,uncalibrated,164917005,15,0.9333333333333333,1.0,0,,
chapman_shaoxing,s4d,uncalibrated,47665007,1,0.0,0.06666666666666667,9511,0.002726647447101278,0.0034696667017138053
chapman_shaoxing,s4d,uncalibrated,47665007,2,0.06666666666666667,0.13333333333333333,196,0.09474499531242313,0.08673469387755102
chapman_shaoxing,s4d,uncalibrated,47665007,3,0.13333333333333333,0.2,111,0.1660249457434491,0.14414414414414414
chapman_shaoxing,s4d,uncalibrated,47665007,4,0.2,0.26666666666666666,56,0.22631514205464295,0.21428571428571427
chapman_shaoxing,s4d,uncalibrated,47665007,5,0.26666666666666666,0.3333333333333333,57,0.2998363621402205,0.14035087719298245
chapman_shaoxing,s4d,uncalibrated,47665007,6,0.3333333333333333,0.4,37,0.3625891772476402,0.1891891891891892
chapman_shaoxing,s4d,uncalibrated,47665007,7,0.4,0.4666666666666667,38,0.43371965069519847,0.21052631578947367
chapman_shaoxing,s4d,uncalibrated,47665007,8,0.4666666666666667,0.5333333333333333,25,0.5148017013072967,0.24
chapman_shaoxing,s4d,uncalibrated,47665007,9,0.5333333333333333,0.6,33,0.5677748412796946,0.3333333333333333
chapman_shaoxing,s4d,uncalibrated,47665007,10,0.6,0.6666666666666666,25,0.6388688373565674,0.48
chapman_shaoxing,s4d,uncalibrated,47665007,11,0.6666666666666666,0.7333333333333333,18,0.6965811517503526,0.4444444444444444
chapman_shaoxing,s4d,uncalibrated,47665007,12,0.7333333333333333,0.8,36,0.7700068420834012,0.5277777777777778
chapman_shaoxing,s4d,uncalibrated,47665007,13,0.8,0.8666666666666667,29,0.8322692307932623,0.5862068965517241
chapman_shaoxing,s4d,uncalibrated,47665007,14,0.8666666666666667,0.9333333333333333,27,0.9000695811377631,0.5555555555555556
chapman_shaoxing,s4d,uncalibrated,47665007,15,0.9333333333333333,1.0,48,0.9781207044919332,0.5416666666666666
chapman_shaoxing,s4d,uncalibrated,426177001,1,0.0,0.06666666666666667,8637,0.008249508762511775,0.2698853768669677
chapman_shaoxing,s4d,uncalibrated,426177001,2,0.06666666666666667,0.13333333333333333,618,0.09352050814476214,0.9514563106796117
chapman_shaoxing,s4d,uncalibrated,426177001,3,0.13333333333333333,0.2,266,0.1614811666365853,0.9548872180451128
chapman_shaoxing,s4d,uncalibrated,426177001,4,0.2,0.26666666666666666,139,0.23027000699540695,0.9568345323741008
chapman_shaoxing,s4d,uncalibrated,426177001,5,0.26666666666666666,0.3333333333333333,69,0.29805178745933203,0.9710144927536232
chapman_shaoxing,s4d,uncalibrated,426177001,6,0.3333333333333333,0.4,77,0.362191918221387,0.987012987012987
chapman_shaoxing,s4d,uncalibrated,426177001,7,0.4,0.4666666666666667,72,0.4340389950407876,1.0
chapman_shaoxing,s4d,uncalibrated,426177001,8,0.4666666666666667,0.5333333333333333,59,0.5014418989925061,1.0
chapman_shaoxing,s4d,uncalibrated,426177001,9,0.5333333333333333,0.6,49,0.5642571899355674,0.9795918367346939
chapman_shaoxing,s4d,uncalibrated,426177001,10,0.6,0.6666666666666666,58,0.6312529609121126,1.0
chapman_shaoxing,s4d,uncalibrated,426177001,11,0.6666666666666666,0.7333333333333333,58,0.6962614439684769,1.0
chapman_shaoxing,s4d,uncalibrated,426177001,12,0.7333333333333333,0.8,48,0.7695498801767826,1.0
chapman_shaoxing,s4d,uncalibrated,426177001,13,0.8,0.8666666666666667,50,0.8354672515392303,1.0
chapman_shaoxing,s4d,uncalibrated,426177001,14,0.8666666666666667,0.9333333333333333,35,0.9011760609490531,1.0
chapman_shaoxing,s4d,uncalibrated,426177001,15,0.9333333333333333,1.0,12,0.9482736190160116,1.0
chapman_shaoxing,s4d,uncalibrated,427084000,1,0.0,0.06666666666666667,8101,0.0032171433062971417,0.004567337365757314
chapman_shaoxing,s4d,uncalibrated,427084000,2,0.06666666666666667,0.13333333333333333,237,0.09615604786933223,0.11392405063291139
chapman_shaoxing,s4d,uncalibrated,427084000,3,0.13333333333333333,0.2,158,0.16451844912541064,0.18354430379746836
chapman_shaoxing,s4d,uncalibrated,427084000,4,0.2,0.26666666666666666,138,0.22940488710351611,0.3188405797101449
chapman_shaoxing,s4d,uncalibrated,427084000,5,0.26666666666666666,0.3333333333333333,97,0.30310005625498665,0.3917525773195876
chapman_shaoxing,s4d,uncalibrated,427084000,6,0.3333333333333333,0.4,67,0.3690995493931557,0.5671641791044776
chapman_shaoxing,s4d,uncalibrated,427084000,7,0.4,0.4666666666666667,75,0.43276697595914204,0.6
chapman_shaoxing,s4d,uncalibrated,427084000,8,0.4666666666666667,0.5333333333333333,65,0.5011120658654433,0.8153846153846154
chapman_shaoxing,s4d,uncalibrated,427084000,9,0.5333333333333333,0.6,75,0.5637392171223958,0.8533333333333334
chapman_shaoxing,s4d,uncalibrated,427084000,10,0.6,0.6666666666666666,76,0.6318334937095642,0.9342105263157895
chapman_shaoxing,s4d,uncalibrated,427084000,11,0.6666666666666666,0.7333333333333333,89,0.7013429450185111,0.8876404494382022
chapman_shaoxing,s4d,uncalibrated,427084000,12,0.7333333333333333,0.8,101,0.7681997583644224,0.9108910891089109
chapman_shaoxing,s4d,uncalibrated,427084000,13,0.8,0.8666666666666667,123,0.8347172237993256,0.967479674796748
chapman_shaoxing,s4d,uncalibrated,427084000,14,0.8666666666666667,0.9333333333333333,199,0.9061460051704292,0.9597989949748744
chapman_shaoxing,s4d,uncalibrated,427084000,15,0.9333333333333333,1.0,646,0.9742107368290609,0.9922600619195047
chapman_shaoxing,s4d,uncalibrated,164934002,1,0.0,0.06666666666666667,6582,0.013294817246629155,0.0881191127316925
chapman_shaoxing,s4d,uncalibrated,164934002,2,0.06666666666666667,0.13333333333333333,944,0.09620497149999364,0.2277542372881356
chapman_shaoxing,s4d,uncalibrated,164934002,3,0.13333333333333333,0.2,589,0.16464058488152022,0.2767402376910017
chapman_shaoxing,s4d,uncalibrated,164934002,4,0.2,0.26666666666666666,436,0.23210210144656515,0.2706422018348624
chapman_shaoxing,s4d,uncalibrated,164934002,5,0.26666666666666666,0.3333333333333333,329,0.2990594085951344,0.3373860182370821
chapman_shaoxing,s4d,uncalibrated,164934002,6,0.3333333333333333,0.4,264,0.3643629377086957,0.3712121212121212
chapman_shaoxing,s4d,uncalibrated,164934002,7,0.4,0.4666666666666667,235,0.43360272899587105,0.502127659574468
chapman_shaoxing,s4d,uncalibrated,164934002,8,0.4666666666666667,0.5333333333333333,220,0.49873017587445,0.43636363636363634
chapman_shaoxing,s4d,uncalibrated,164934002,9,0.5333333333333333,0.6,183,0.5668104297476388,0.5027322404371585
chapman_shaoxing,s4d,uncalibrated,164934002,10,0.6,0.6666666666666666,148,0.632523700192168,0.5743243243243243
chapman_shaoxing,s4d,uncalibrated,164934002,11,0.6666666666666666,0.7333333333333333,140,0.6967017544167382,0.5357142857142857
chapman_shaoxing,s4d,uncalibrated,164934002,12,0.7333333333333333,0.8,88,0.764478094198487,0.6704545454545454
chapman_shaoxing,s4d,uncalibrated,164934002,13,0.8,0.8666666666666667,70,0.8269481931413923,0.7428571428571429
chapman_shaoxing,s4d,uncalibrated,164934002,14,0.8666666666666667,0.9333333333333333,19,0.8923237668840509,0.7368421052631579
chapman_shaoxing,s4d,uncalibrated,164934002,15,0.9333333333333333,1.0,0,,
chapman_shaoxing,s4d,uncalibrated,59931005,1,0.0,0.06666666666666667,9468,0.004743603537337614,0.008343895226024503
chapman_shaoxing,s4d,uncalibrated,59931005,2,0.06666666666666667,0.13333333333333333,341,0.09408642733988525,0.07917888563049853
chapman_shaoxing,s4d,uncalibrated,59931005,3,0.13333333333333333,0.2,167,0.1621347621172488,0.10778443113772455
chapman_shaoxing,s4d,uncalibrated,59931005,4,0.2,0.26666666666666666,93,0.23422582495597102,0.12903225806451613
chapman_shaoxing,s4d,uncalibrated,59931005,5,0.26666666666666666,0.3333333333333333,61,0.2985556013271457,0.06557377049180328
chapman_shaoxing,s4d,uncalibrated,59931005,6,0.3333333333333333,0.4,52,0.3628990134367576,0.19230769230769232
chapman_shaoxing,s4d,uncalibrated,59931005,7,0.4,0.4666666666666667,28,0.42613053747585844,0.14285714285714285
chapman_shaoxing,s4d,uncalibrated,59931005,8,0.4666666666666667,0.5333333333333333,16,0.49964133091270924,0.0625
chapman_shaoxing,s4d,uncalibrated,59931005,9,0.5333333333333333,0.6,9,0.5585293504926894,0.0
chapman_shaoxing,s4d,uncalibrated,59931005,10,0.6,0.6666666666666666,6,0.6317132214705149,0.16666666666666666
chapman_shaoxing,s4d,uncalibrated,59931005,11,0.6666666666666666,0.7333333333333333,4,0.6863988041877747,0.0
chapman_shaoxing,s4d,uncalibrated,59931005,12,0.7333333333333333,0.8,1,0.7920001149177551,1.0
chapman_shaoxing,s4d,uncalibrated,59931005,13,0.8,0.8666666666666667,1,0.8450337052345276,0.0
chapman_shaoxing,s4d,uncalibrated,59931005,14,0.8666666666666667,0.9333333333333333,0,,
chapman_shaoxing,s4d,uncalibrated,59931005,15,0.9333333333333333,1.0,0,,
chapman_shaoxing,s4d,calibrated,pooled,1,0.0,0.06666666666666667,106803,0.008284185195517747,0.030523487167963447
chapman_shaoxing,s4d,calibrated,pooled,2,0.06666666666666667,0.13333333333333333,6550,0.09476083646635063,0.19389312977099238
chapman_shaoxing,s4d,calibrated,pooled,3,0.13333333333333333,0.2,2974,0.163682197684719,0.23402824478816409
chapman_shaoxing,s4d,calibrated,pooled,4,0.2,0.26666666666666666,1953,0.23068197485854916,0.22478238607270865
chapman_shaoxing,s4d,calibrated,pooled,5,0.26666666666666666,0.3333333333333333,1445,0.2986310113466322,0.23875432525951557
chapman_shaoxing,s4d,calibrated,pooled,6,0.3333333333333333,0.4,1130,0.36530634613163704,0.3008849557522124
chapman_shaoxing,s4d,calibrated,pooled,7,0.4,0.4666666666666667,917,0.4326916060439893,0.3489640130861505
chapman_shaoxing,s4d,calibrated,pooled,8,0.4666666666666667,0.5333333333333333,871,0.49985468965857777,0.3823191733639495
chapman_shaoxing,s4d,calibrated,pooled,9,0.5333333333333333,0.6,768,0.5669396778102964,0.4088541666666667
chapman_shaoxing,s4d,calibrated,pooled,10,0.6,0.6666666666666666,734,0.6345771070397193,0.4564032697547684
chapman_shaoxing,s4d,calibrated,pooled,11,0.6666666666666666,0.7333333333333333,669,0.7011759690105113,0.4514200298953662
chapman_shaoxing,s4d,calibrated,pooled,12,0.7333333333333333,0.8,746,0.7669310878173276,0.4517426273458445
chapman_shaoxing,s4d,calibrated,pooled,13,0.8,0.8666666666666667,740,0.8344819875182332,0.43108108108108106
chapman_shaoxing,s4d,calibrated,pooled,14,0.8666666666666667,0.9333333333333333,1195,0.9029851240094237,0.3882845188284519
chapman_shaoxing,s4d,calibrated,pooled,15,0.9333333333333333,1.0,5716,0.9799819241627853,0.4326452064380686
chapman_shaoxing,s4d,calibrated,733534002|164909002,1,0.0,0.06666666666666667,10076,0.00047579291065278446,0.010817784835252085
chapman_shaoxing,s4d,calibrated,733534002|164909002,2,0.06666666666666667,0.13333333333333333,23,0.09478983898525653,0.34782608695652173
chapman_shaoxing,s4d,calibrated,733534002|164909002,3,0.13333333333333333,0.2,10,0.1574591338634491,0.1
chapman_shaoxing,s4d,calibrated,733534002|164909002,4,0.2,0.26666666666666666,13,0.224465100811078,0.07692307692307693
chapman_shaoxing,s4d,calibrated,733534002|164909002,5,0.26666666666666666,0.3333333333333333,5,0.2961383402347565,0.0
chapman_shaoxing,s4d,calibrated,733534002|164909002,6,0.3333333333333333,0.4,11,0.3672479716214267,0.45454545454545453
chapman_shaoxing,s4d,calibrated,733534002|164909002,7,0.4,0.4666666666666667,5,0.4275630831718445,1.0
chapman_shaoxing,s4d,calibrated,733534002|164909002,8,0.4666666666666667,0.5333333333333333,9,0.5071870651510026,0.2222222222222222
chapman_shaoxing,s4d,calibrated,733534002|164909002,9,0.5333333333333333,0.6,7,0.5573349169322422,0.42857142857142855
chapman_shaoxing,s4d,calibrated,733534002|164909002,10,0.6,0.6666666666666666,2,0.6162994801998138,1.0
chapman_shaoxing,s4d,calibrated,733534002|164909002,11,0.6666666666666666,0.7333333333333333,11,0.69192805073478,0.8181818181818182
chapman_shaoxing,s4d,calibrated,733534002|164909002,12,0.7333333333333333,0.8,11,0.7602897719903425,0.6363636363636364
chapman_shaoxing,s4d,calibrated,733534002|164909002,13,0.8,0.8666666666666667,9,0.8256481488545736,0.7777777777777778
chapman_shaoxing,s4d,calibrated,733534002|164909002,14,0.8666666666666667,0.9333333333333333,9,0.8896855182117887,0.6666666666666666
chapman_shaoxing,s4d,calibrated,733534002|164909002,15,0.9333333333333333,1.0,46,0.9845942790093629,0.8695652173913043
chapman_shaoxing,s4d,calibrated,713427006|59118001,1,0.0,0.06666666666666667,9736,0.0012713001944587824,0.007087099424815119
chapman_shaoxing,s4d,calibrated,713427006|59118001,2,0.06666666666666667,0.13333333333333333,65,0.09745380821136328,0.26153846153846155
chapman_shaoxing,s4d,calibrated,713427006|59118001,3,0.13333333333333333,0.2,37,0.16875129575664932,0.5135135135135135
chapman_shaoxing,s4d,calibrated,713427006|59118001,4,0.2,0.26666666666666666,25,0.23109886765480042,0.52
chapman_shaoxing,s4d,calibrated,713427006|59118001,5,0.26666666666666666,0.3333333333333333,23,0.29771085925724194,0.6086956521739131
chapman_shaoxing,s4d,calibrated,713427006|59118001,6,0.3333333333333333,0.4,22,0.36108873107216577,0.7272727272727273
chapman_shaoxing,s4d,calibrated,713427006|59118001,7,0.4,0.4666666666666667,21,0.4278398695446196,0.7142857142857143
chapman_shaoxing,s4d,calibrated,713427006|59118001,8,0.4666666666666667,0.5333333333333333,27,0.503895886518337,0.8888888888888888
chapman_shaoxing,s4d,calibrated,713427006|59118001,9,0.5333333333333333,0.6,30,0.5676525652408599,0.9333333333333333
chapman_shaoxing,s4d,calibrated,713427006|59118001,10,0.6,0.6666666666666666,45,0.634806223710378,0.8222222222222222
chapman_shaoxing,s4d,calibrated,713427006|59118001,11,0.6666666666666666,0.7333333333333333,33,0.7097944635333437,0.8787878787878788
chapman_shaoxing,s4d,calibrated,713427006|59118001,12,0.7333333333333333,0.8,32,0.7635337486863136,0.96875
chapman_shaoxing,s4d,calibrated,713427006|59118001,13,0.8,0.8666666666666667,33,0.8384242184234388,0.9696969696969697
chapman_shaoxing,s4d,calibrated,713427006|59118001,14,0.8666666666666667,0.9333333333333333,45,0.9038398133383857,0.9111111111111111
chapman_shaoxing,s4d,calibrated,713427006|59118001,15,0.9333333333333333,1.0,73,0.9681487654986447,0.9452054794520548
chapman_shaoxing,s4d,calibrated,270492004,1,0.0,0.06666666666666667,9358,0.007302245931387052,0.003953836289805514
chapman_shaoxing,s4d,calibrated,270492004,2,0.06666666666666667,0.13333333333333333,425,0.0931480123015011,0.07529411764705882
chapman_shaoxing,s4d,calibrated,270492004,3,0.13333333333333333,0.2,151,0.16077291264833993,0.17218543046357615
chapman_shaoxing,s4d,calibrated,270492004,4,0.2,0.26666666666666666,80,0.22973943706601857,0.225
chapman_shaoxing,s4d,calibrated,270492004,5,0.26666666666666666,0.3333333333333333,67,0.2964276969432831,0.3283582089552239
chapman_shaoxing,s4d,calibrated,270492004,6,0.3333333333333333,0.4,46,0.36682380735874176,0.6086956521739131
chapman_shaoxing,s4d,calibrated,270492004,7,0.4,0.4666666666666667,31,0.4284028564729998,0.4838709677419355
chapman_shaoxing,s4d,calibrated,270492004,8,0.4666666666666667,0.5333333333333333,29,0.49742386567181557,0.7931034482758621
chapman_shaoxing,s4d,calibrated,270492004,9,0.5333333333333333,0.6,14,0.5654021842139108,0.7142857142857143
chapman_shaoxing,s4d,calibrated,270492004,10,0.6,0.6666666666666666,13,0.6288714913221506,0.9230769230769231
chapman_shaoxing,s4d,calibrated,270492004,11,0.6666666666666666,0.7333333333333333,13,0.709014158982497,0.6923076923076923
chapman_shaoxing,s4d,calibrated,270492004,12,0.7333333333333333,0.8,7,0.7673048547336033,0.5714285714285714
chapman_shaoxing,s4d,calibrated,270492004,13,0.8,0.8666666666666667,7,0.8244255951472691,0.8571428571428571
chapman_shaoxing,s4d,calibrated,270492004,14,0.8666666666666667,0.9333333333333333,5,0.8900091528892518,0.8
chapman_shaoxing,s4d,calibrated,270492004,15,0.9333333333333333,1.0,1,0.9505330324172974,1.0
chapman_shaoxing,s4d,calibrated,39732003,1,0.0,0.06666666666666667,7623,0.008655790380654371,0.0006559097468188378
chapman_shaoxing,s4d,calibrated,39732003,2,0.06666666666666667,0.13333333333333333,579,0.09503001225581441,0.015544041450777202
chapman_shaoxing,s4d,calibrated,39732003,3,0.13333333333333333,0.2,281,0.16301051757938073,0.010676156583629894
chapman_shaoxing,s4d,calibrated,39732003,4,0.2,0.26666666666666666,204,0.23182225110484103,0.04411764705882353
chapman_shaoxing,s4d,calibrated,39732003,5,0.26666666666666666,0.3333333333333333,193,0.3006777978005187,0.05699481865284974
chapman_shaoxing,s4d,calibrated,39732003,6,0.3333333333333333,0.4,145,0.3663357825114809,0.1103448275862069
chapman_shaoxing,s4d,calibrated,39732003,7,0.4,0.4666666666666667,140,0.4334409026162965,0.1
chapman_shaoxing,s4d,calibrated,39732003,8,0.4666666666666667,0.5333333333333333,138,0.4990355037692664,0.15942028985507245
chapman_shaoxing,s4d,calibrated,39732003,9,0.5333333333333333,0.6,106,0.5694151644436818,0.1509433962264151
chapman_shaoxing,s4d,calibrated,39732003,10,0.6,0.6666666666666666,124,0.6346631131825908,0.22580645161290322
chapman_shaoxing,s4d,calibrated,39732003,11,0.6666666666666666,0.7333333333333333,110,0.7024644136428833,0.2818181818181818
chapman_shaoxing,s4d,calibrated,39732003,12,0.7333333333333333,0.8,127,0.7665560982358737,0.25196850393700787
chapman_shaoxing,s4d,calibrated,39732003,13,0.8,0.8666666666666667,110,0.835329060121016,0.32727272727272727
chapman_shaoxing,s4d,calibrated,39732003,14,0.8666666666666667,0.9333333333333333,161,0.9003849951376827,0.4161490683229814
chapman_shaoxing,s4d,calibrated,39732003,15,0.9333333333333333,1.0,206,0.9683099114200444,0.4029126213592233
chapman_shaoxing,s4d,calibrated,698252002,1,0.0,0.06666666666666667,9323,0.016954599484807424,0.015767456827201546
chapman_shaoxing,s4d,calibrated,698252002,2,0.06666666666666667,0.13333333333333333,567,0.09165823625193702,0.07054673721340388
chapman_shaoxing,s4d,calibrated,698252002,3,0.13333333333333333,0.2,184,0.16459351389304452,0.09782608695652174
chapman_shaoxing,s4d,calibrated,698252002,4,0.2,0.26666666666666666,66,0.23020461743528192,0.10606060606060606
chapman_shaoxing,s4d,calibrated,698252002,5,0.26666666666666666,0.3333333333333333,38,0.29643563063521133,0.07894736842105263
chapman_shaoxing,s4d,calibrated,698252002,6,0.3333333333333333,0.4,30,0.3642035961151123,0.2
chapman_shaoxing,s4d,calibrated,698252002,7,0.4,0.4666666666666667,17,0.42338325696832996,0.29411764705882354
chapman_shaoxing,s4d,calibrated,698252002,8,0.4666666666666667,0.5333333333333333,10,0.485683399438858,0.5
chapman_shaoxing,s4d,calibrated,698252002,9,0.5333333333333333,0.6,2,0.5756115615367889,1.0
chapman_shaoxing,s4d,calibrated,698252002,10,0.6,0.6666666666666666,6,0.6359430650870005,0.16666666666666666
chapman_shaoxing,s4d,calibrated,698252002,11,0.6666666666666666,0.7333333333333333,4,0.6945184022188187,0.25
chapman_shaoxing,s4d,calibrated,698252002,12,0.7333333333333333,0.8,0,,
chapman_shaoxing,s4d,calibrated,698252002,13,0.8,0.8666666666666667,0,,
chapman_shaoxing,s4d,calibrated,698252002,14,0.8666666666666667,0.9333333333333333,0,,
chapman_shaoxing,s4d,calibrated,698252002,15,0.9333333333333333,1.0,0,,
