cohort,architecture,label_key,diagnosis,estimand,competing_labels,records_evaluated,positives,prevalence,auroc,auroc_lower_95,auroc_upper_95
chapman_shaoxing,xresnet1d101,426783006,sinus rhythm,union,sinus bradycardia;sinus tachycardia,10247,7283,0.7107446081780033,0.9718226572779713,0.9688774602254812,0.974629673815429
chapman_shaoxing,xresnet1d101,426783006,sinus rhythm,restricted,sinus bradycardia;sinus tachycardia,4790,1826,0.3812108559498956,0.9981100330656449,0.9971573933207648,0.9989562386272539
chapman_shaoxing,s4d,426783006,sinus rhythm,as_registered,sinus bradycardia;sinus tachycardia,10247,1826,0.1781984971211086,0.8504059311378364,0.8425135209805343,0.8579924393262016
chapman_shaoxing,s4d,426783006,sinus rhythm,union,sinus bradycardia;sinus tachycardia,10247,7283,0.7107446081780033,0.9580749116636583,0.954350605325725,0.9615328307912065
chapman_shaoxing,s4d,426783006,sinus rhythm,restricted,sinus bradycardia;sinus tachycardia,4790,1826,0.3812108559498956,0.9973342024705373,0.9961196099773244,0.9982883939230917
chapman_shaoxing,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,as_registered,,10247,258,0.02517810090758271,0.8561817223752329,0.8318252506831798,0.8780988650142646
chapman_shaoxing,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,union,,10247,258,0.02517810090758271,0.8561817223752329,0.8318252506831798,0.8780988650142646
chapman_shaoxing,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,restricted,,10247,258,0.02517810090758271,0.8561817223752329,0.8318252506831798,0.8780988650142646
chapman_shaoxing,s4d,284470004|63593006,premature atrial contraction / supraventricular premature beats,as_registered,,10247,258,0.02517810090758271,0.8289032664613245,0.8044316610304857,0.8515763957689554
chapman_shaoxing,s4d,284470004|63593006,premature atrial contraction / supraventricular premature beats,union,,10247,258,0.02517810090758271,0.8289032664613245,0.8044316610304857,0.8515763957689554
chapman_shaoxing,s4d,284470004|63593006,premature atrial contraction / supraventricular premature beats,restricted,,10247,258,0.02517810090758271,0.8289032664613245,0.8044316610304857,0.8515763957689554
chapman_shaoxing,xresnet1d101,164917005,qwave abnormal,as_registered,,10247,235,0.02293354152434859,0.8245756156442057,0.7982525274624086,0.8505456605866532
chapman_shaoxing,xresnet1d101,164917005,qwave abnormal,union,,10247,235,0.02293354152434859,0.8245756156442057,0.7982525274624086,0.8505456605866532
chapman_shaoxing,xresnet1d101,164917005,qwave abnormal,restricted,,10247,235,0.02293354152434859,0.8245756156442057,0.7982525274624086,0.8505456605866532
chapman_shaoxing,s4d,164917005,qwave abnormal,as_registered,,10247,235,0.02293354152434859,0.8103573584039578,0.7805861637453153,0.8385653911047586
chapman_shaoxing,s4d,164917005,qwave abnormal,union,,10247,235,0.02293354152434859,0.8103573584039578,0.7805861637453153,0.8385653911047586
chapman_shaoxing,s4d,164917005,qwave abnormal,restricted,,10247,235,0.02293354152434859,0.8103573584039578,0.7805861637453153,0.8385653911047586
chapman_shaoxing,xresnet1d101,47665007,right axis deviation,as_registered,,10247,215,0.02098175075631892,0.9710424316605467,0.9631935503467868,0.9779620722196646
chapman_shaoxing,xresnet1d101,47665007,right axis deviation,union,,10247,215,0.02098175075631892,0.9710424316605467,0.9631935503467868,0.9779620722196646
