cohort,architecture,label_key,diagnosis,records,positives,prevalence,threshold,net_benefit_calibrated,net_benefit_uncalibrated,net_benefit_treat_all,net_benefit_gain,standardized_net_benefit_calibrated,flagged_fraction,true_positives,false_positives,net_benefit_calibrated_lower_95,net_benefit_calibrated_upper_95,net_benefit_gain_lower_95,net_benefit_gain_upper_95
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.22,0.05781554576323777,0.056839650379222936,0.20452014723508818,-0.1467046014718504,0.15233630687474864,0.058065775348882596,593,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.23,0.056836400644344434,0.055860505260329596,0.1941892400563231,-0.13735283941197868,0.14975638914954936,0.057089879964867765,583,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.24,0.055564401390907736,0.05419814785328697,0.18358646689916946,-0.12802206550826173,0.14640483956097494,0.055821215965648485,570,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.25,0.05409713412055561,0.05282847012133633,0.17270095312449174,-0.11860381900393613,0.14253878460615413,0.054357372889626235,555,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.26,0.052824953381213756,0.05155628938199447,0.16152123627482268,-0.10869628289360891,0.13918675682625287,0.05308870889040695,542,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.27,0.05145508675442595,0.0505767809088126,0.15003522581283393,-0.09858013905840798,0.13557733966896443,0.05172245535278618,528,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.28,0.05037788837925463,0.049011634841633865,0.13823015950467885,-0.08785227112542421,0.13273906459815435,0.050648970430369866,517,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.29,0.04861745863096997,0.047543973708553657,0.12609255611742082,-0.07747509748645084,0.12810056533596023,0.04889235873914317,499,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.3,0.047442457025749694,0.04646656164173486,0.1136081640619554,-0.0661657070362057,0.1250045917055431,0.047721284278325365,487,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.31,0.0461697520518554,0.045681804359847984,0.10076190557009967,-0.05459215351824427,0.12165118263701782,0.04645262027910608,474,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.32,0.04499451776416627,0.04470174914896182,0.08753781594613053,-0.042543298181964256,0.11855459591910819,0.04528154581828828,462,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.33,0.04440469653294958,0.04362398022573771,0.07391897737816233,-0.02951428084521275,0.11700049508180364,0.04469600858787938,456,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.34,0.04303402917631472,0.04254608148430731,0.05988744673237689,-0.01685341755606217,0.11338896810740472,0.043329755050258614,442,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.35,0.04224876324027295,0.041077688779455154,0.045424176682105855,-0.0031754134418329055,0.11131989635460965,0.042549038743046746,434,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.36,0.04078022835951986,0.04029228066751245,0.030508929442763733,0.010271298916756127,0.10745050141424531,0.041085195667024496,419,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.37,0.03989708176299374,0.03940913407098632,0.015120182291061546,0.024776899471932193,0.10512352708289968,0.04020688982141114,410,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.38,0.03920895809001533,0.03852583132120494,-0.0007649760590826005,0.03920895809001533,0.10331041232923299,0.03952376305260076,403,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.39,0.037447185661697066,0.03715441704649262,-0.01717095927316592,0.037447185661697066,0.09866837528295445,0.03776715136137406,385,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.4,0.0361731889008165,0.03597800982401353,-0.03412380859438535,0.0361731889008165,0.09531156252678495,0.036498487362154775,372,2,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.41,0.035747544134455224,0.03555236505765226,-0.051651330773951065,0.035747544134455224,0.09419004493334088,0.03591295013174588,367,1,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.42,0.03515915507650683,0.034866386461302384,-0.06978325027005372,0.03515915507650683,0.09263971768294305,0.03532741290133698,361,1,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.43,0.034180307800828306,0.034180307800828306,-0.08855137746777397,0.034180307800828306,0.09006058473517296,0.03435151751732214,351,1,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.44,0.03368930279245493,0.03359171325405345,-0.10798979492255573,0.03368930279245493,0.0887668515593432,0.03386356982531473,346,1,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.45,0.03280782845533504,0.032612649378532074,-0.12813506392114754,0.03280782845533504,0.08644428341008438,0.032985263979701376,337,1,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.46,0.031828647228276385,0.03143828907467045,-0.14902645399376152,0.031828647228276385,0.0838642705446511,0.032009368595686545,327,1,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.47,0.03055657339193616,0.030361394315133194,-0.17070619840873807,0.03055657339193616,0.08051252444000254,0.030740704596467258,314,1,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.48,0.029674726561620283,0.029674726561620283,-0.1932197791473676,0.029674726561620283,0.07818897482049963,0.02986239875085391,305,1,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.49,0.02908168244364204,0.02898409290524056,-0.21661624540515917,0.02908168244364204,0.07662638210336847,0.02908168244364204,298,0,,,,
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,10247,3889,0.3795257148433688,0.5,0.027910607982824243,0.027910607982824243,-0.2409485703132624,0.027910607982824243,0.07354075597840062,0.027910607982824243,286,0,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.01,0.15084582528712517,0.15082019571138336,0.14446504668032922,0.0063807786067959504,0.9857890125747267,0.24143651800526983,1555,919,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.02,0.14997719591398578,0.14987960637558428,0.13573509817706728,0.014242097736918508,0.9801124531445231,0.21430662632965747,1550,646,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.03,0.14915705778608573,0.14909166273457958,0.12682515073559372,0.02233190705049201,0.9747527877130232,0.19986337464623793,1544,504,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.04,0.14868579421619335,0.14862886698545916,0.1177295793890895,0.030956214827103853,0.971673044217687,0.1911779057285059,1541,418,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.05,0.1482230999573688,0.14805360233803988,0.10844252233002728,0.03978057762734151,0.9686493018259935,0.18561530203962134,1538,364,0.14182315234754203,0.15534251359833176,0.03851704991961705,0.040838782082560775
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.06,0.1478086995882552,0.14753669470462552,0.09895786831226162,0.048850831275993586,0.9659411636995223,0.17936957158192643,1534,304,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.07,0.1471870602568179,0.14673374111069487,0.08926924324035045,0.05791781701646746,0.9618787030941409,0.17614911681467746,1529,276,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.08,0.1463121762042761,0.1461212401508819,0.07936999588426731,0.0669421803200088,0.9561612688553681,0.17283107250902704,1521,250,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.09,0.14580413243436566,0.14559715681995375,0.0692531826522263,0.07655094978213936,0.9528411639381026,0.1706841026641944,1517,232,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.1,0.14527829283367488,0.14545178534638864,0.05891155134836212,0.08636674148531276,0.9494047619047618,0.16804918512735434,1512,210,0.13878262472485173,0.1522835951985947,0.08450115480953775,0.08809082333040565
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.11,0.14527463779478345,0.1449917377845859,0.04833752383542239,0.09693711395936105,0.9493808759458838,0.16512149897530984,1511,181,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.12,0.14482731087591047,0.14468092656830822,0.037523177515370376,0.1073041333605401,0.9464575602968459,0.16268176051527275,1506,161,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.13,0.14440671730105475,0.14427435447885506,0.0264602255327884,0.11794649176826635,0.9437089490968801,0.16112032790084904,1502,149,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.14,0.1440943577360135,0.14397861200442102,0.015139995597123146,0.12895436213889036,0.9416676554342668,0.15975407436322825,1499,138,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.15,0.14381827679837428,0.14374364950430255,0.003553407310030482,0.1402648694883438,0.9398634453781513,0.1589733580560164,1497,132,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.16,0.14347520993368557,0.14321497116461496,-0.008309052126754868,0.14347520993368557,0.9376214771622933,0.15799746267200157,1494,125,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.17,0.14304980241057919,0.14264415914854892,-0.02045735395960735,0.14304980241057919,0.9348414064420949,0.15692397774958525,1490,118,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.18,0.14248786676409753,0.14254023188226417,-0.03290195583716349,0.14248786676409753,0.9311691139870582,0.15546013467356298,1484,109,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.19,0.14239036538246064,0.14225783637969316,-0.045653831835153175,0.14239036538246064,0.9305319349962207,0.15467941836635113,1483,102,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.2,0.14211476529716013,0.14174880452815458,-0.0587245047330926,0.14211476529716013,0.9287308673469387,0.1537035229823363,1480,95,0.1356970332780326,0.1488752805699229,0.1356970332780326,0.1488752805699229
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.21,0.14163577360709462,0.14125159200655207,-0.07212608074237223,0.14163577360709462,0.9256006199948332,0.15263003805991998,1475,89,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.22,0.1411169748244014,0.14069658912051805,-0.085871286905736,0.1411169748244014,0.9222102302459444,0.15175173221430663,1470,85,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.23,0.14043134575973457,0.14022602751011065,-0.0999735114110053,0.14043134575973457,0.9177295918367346,0.1501902995998829,1462,77,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.24,0.13990744402726343,0.13977390044839827,-0.11444684708746589,0.13990744402726343,0.9143058539205154,0.14940958329267104,1457,74,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.25,0.13968315929865652,0.13945545037571971,-0.12930613838196542,0.13968315929865652,0.9128401360544217,0.1489216356006636,1455,71,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.26,0.13924180841327322,0.1388857384758624,-0.1445670321438839,0.13924180841327322,0.9099558742415883,0.14794574021664877,1450,66,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.27,0.1387429130610897,0.1383993444121968,-0.1602460325842111,0.1387429130610897,0.9066955549343024,0.14716502390943692,1445,63,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.28,0.13799702894071977,0.1372163126335079,-0.17636056081454737,0.13799702894071977,0.9018211451247165,0.1459939494486191,1437,59,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.29,0.13710367995029804,0.1370459509275817,-0.19292901941756913,0.13710367995029804,0.8959830411037653,0.14521323314140724,1429,59,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.3,0.1366392951247055,0.13638835059738738,-0.20997086255210584,0.1366392951247055,0.8929482507288629,0.14472528544939983,1425,58,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.31,0.13631702739437346,0.13567774520078693,-0.2275066721543103,0.13631702739437346,0.8908422064477963,0.14423733775739242,1422,56,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.32,0.1356092744504848,0.13516725124713688,-0.24555824086246192,0.1356092744504848,0.8862169867947178,0.14335903191177907,1415,54,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.33,0.13510179171479383,0.1347595000502513,-0.2641486623678718,0.13510179171479383,0.882900548279013,0.14267590514296868,1410,52,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.34,0.13435417905018765,0.13421223063069457,-0.2833024299795063,0.13435417905018765,0.8780148423005566,0.1418951888357568,1403,51,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.35,0.13376522959815632,0.13347246098295187,-0.3030455442868832,0.13376522959815632,0.8741660125588697,0.14082170391334048,1396,47,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.36,0.133026739533522,0.1328559578413194,-0.32340563091636576,0.133026739533522,0.8693399234693877,0.14004098760612863,1389,46,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.37,0.13251884794775398,0.13199062520815227,-0.3444120695023398,0.13251884794775398,0.8660208130871396,0.13886991314531083,1382,41,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.38,0.1316577314524786,0.13156014191407714,-0.36609613513947437,0.1316577314524786,0.8603933508887425,0.1377964282228945,1373,39,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.39,0.13116673892558717,0.13077638077198125,-0.3884911537483182,0.13116673892558717,0.8571846771495482,0.13740607006928857,1369,39,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.4,0.13034709345824794,0.12956637715103608,-0.41163267297745687,0.13034709345824794,0.851828231292517,0.1360398165316678,1359,35,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.41,0.1288843530888743,0.12868917401207133,-0.4355586504855491,0.1288843530888743,0.8422691110342442,0.13467356299404704,1345,35,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.42,0.12800382281778014,0.1273913643353984,-0.46030966170081733,0.12800382281778014,0.8365147783251231,0.13389284668683518,1337,35,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.43,0.1265102837116212,0.12658390388971355,-0.4859291294499545,0.1265102837116212,0.8267543859649122,0.13233141407241145,1322,34,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.44,0.12599506475762942,0.12570229614242495,-0.5124635781901322,0.12599506475762942,0.8233873906705539,0.13174587684200254,1317,33,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.45,0.12497671158742692,0.12503881402095515,-0.5399629159754074,0.12497671158742692,0.816732374768089,0.13047721284278324,1306,31,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.46,0.1244411191712841,0.12434352963288263,-0.5684807477527298,0.1244411191712841,0.8132322373393801,0.12950131745876842,1299,28,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.47,0.12394423770601981,0.12394423770601981,-0.5980747241254227,0.12394423770601981,0.8099850789372353,0.12891578022835953,1294,27,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.48,0.12297032527343839,0.12267755665823395,-0.6288069303586039,0.12297032527343839,0.8036204866562009,0.12803747438274618,1285,27,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.49,0.12189507402453516,0.12189507402453516,-0.6607443211499491,0.12189507402453516,0.7965936374549819,0.12706157899873133,1275,27,,,,
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,10247,1568,0.15302039621352592,0.5,0.12130379623304381,0.12130379623304381,-0.6939592075729482,0.12130379623304381,0.7927295918367346,0.12637845222992095,1269,26,,,,
chapman_shaoxing,xresnet1d101,164934002,t wave abnormal,10247,1876,0.18307797404118278,0.01,0.16162306188655362,0.15964564154278216,0.17482623640523515,-0.013203174518681526,0.882809976093558,0.7164048014052894,1713,5628,,,,
chapman_shaoxing,xresnet1d101,164934002,t wave abnormal,10247,1876,0.18307797404118278,0.02,0.15071011326361322,0.1489953256602729,0.1664060959603906,-0.015695982696777383,0.8232017753796613,0.6029081682443642,1637,4541,,,,
chapman_shaoxing,xresnet1d101,164934002,t wave abnormal,10247,1876,0.18307797404118278,0.03,0.14286404167576328,0.14115672779259505,0.1578123443723534,-0.014948302696590116,0.7803453278526367,0.5399629159754075,1586,3947,,,,
chapman_shaoxing,xresnet1d101,164934002,t wave abnormal,10247,1876,0.18307797404118278,0.04,0.13452311245567808,0.13181906899580365,0.14903955629289872,-0.014516443837220644,0.7347858919687278,0.49692592954035325,1527,3565,,,,
chapman_shaoxing,xresnet1d101,164934002,t wave abnormal,10247,1876,0.18307797404118278,0.05,0.1262603175255402,0.12457561391524091,0.14008207793808714,-0.01382176041254693,0.6896532375715407,0.46433102371425783,1467,3291,0.11924350130718618,0.13280921758871658,-0.017761681210932086,-0.010184880812355851
chapman_shaoxing,xresnet1d101,164934002,t wave abnormal,10247,1876,0.18307797404118278,0.06,0.11982126579860428,0.1187996902051249,0.1309340149374285,-0.011112749138824235,0.6544821485278774,0.43729872157704697,1423,3058,,,,
chapman_shaoxing,xresnet1d101,164934002,t wave abnormal,10247,1876,0.18307797404118278,0.07,0.11452394668882893,0.11220908086395075,0.12158921939912126,-0.007065272710292336,0.6255473783157942,0.416316970820728,1390,2876,,,,
